volcano_number,volcano_name,primary_volcano_type,last_eruption_year,country,region,subregion,latitude,longitude,elevation,tectonic_settings,evidence_category,population_within_5_km,eruption_category,start_year,start_month,start_day,evidence_method_dating,event_type
233020,"Fournaise, Piton de la",Shield,2020,France,Middle East and Indian Ocean,Indian Ocean (western),-21.244,55.708,2632,Intraplate / Oceanic crust (< 15 km),Eruption Observed,55859,Confirmed Eruption,1938,12,7,Historical Observations,Lava flow(s)
233020,"Fournaise, Piton de la",Shield,2020,France,Middle East and Indian Ocean,Indian Ocean (western),-21.244,55.708,2632,Intraplate / Oceanic crust (< 15 km),Eruption Observed,55859,Confirmed Eruption,1938,12,7,Historical Observations,Property damage
233020,"Fournaise, Piton de la",Shield,2020,France,Middle East and Indian Ocean,Indian Ocean (western),-21.244,55.708,2632,Intraplate / Oceanic crust (< 15 km),Eruption Observed,55859,Confirmed Eruption,1938,12,7,Historical Observations,VEI (Explosivity Index)
233020,"Fournaise, Piton de la",Shield,2020,France,Middle East and Indian Ocean,Indian Ocean (western),-21.244,55.708,2632,Intraplate / Oceanic crust (< 15 km),Eruption Observed,55859,Confirmed Eruption,1937,8,13,Historical Observations,Explosion
233020,"Fournaise, Piton de la",Shield,2020,France,Middle East and Indian Ocean,Indian Ocean (western),-21.244,55.708,2632,Intraplate / Oceanic crust (< 15 km),Eruption Observed,55859,Confirmed Eruption,1937,8,13,Historical Observations,Lava flow(s)
233020,"Fournaise, Piton de la",Shield,2020,France,Middle East and Indian Ocean,Indian Ocean (western),-21.244,55.708,2632,Intraplate / Oceanic crust (< 15 km),Eruption Observed,55859,Confirmed Eruption,1937,8,13,Historical Observations,VEI (Explosivity Index)
233020,"Fournaise, Piton de la",Shield,2020,France,Middle East and Indian Ocean,Indian Ocean (western),-21.244,55.708,2632,Intraplate / Oceanic crust (< 15 km),Eruption Observed,55859,Confirmed Eruption,1933,6,7,Historical Observations,Explosion
233020,"Fournaise, Piton de la",Shield,2020,France,Middle East and Indian Ocean,Indian Ocean (western),-21.244,55.708,2632,Intraplate / Oceanic crust (< 15 km),Eruption Observed,55859,Confirmed Eruption,1933,6,7,Historical Observations,Lava flow(s)
233020,"Fournaise, Piton de la",Shield,2020,France,Middle East and Indian Ocean,Indian Ocean (western),-21.244,55.708,2632,Intraplate / Oceanic crust (< 15 km),Eruption Observed,55859,Confirmed Eruption,1933,6,7,Historical Observations,VEI (Explosivity Index)
233020,"Fournaise, Piton de la",Shield,2020,France,Middle East and Indian Ocean,Indian Ocean (western),-21.244,55.708,2632,Intraplate / Oceanic crust (< 15 km),Eruption Observed,55859,Confirmed Eruption,1931,1,22,Historical Observations,Explosion
233020,"Fournaise, Piton de la",Shield,2020,France,Middle East and Indian Ocean,Indian Ocean (western),-21.244,55.708,2632,Intraplate / Oceanic crust (< 15 km),Eruption Observed,55859,Confirmed Eruption,1931,1,22,Historical Observations,Ash
233020,"Fournaise, Piton de la",Shield,2020,France,Middle East and Indian Ocean,Indian Ocean (western),-21.244,55.708,2632,Intraplate / Oceanic crust (< 15 km),Eruption Observed,55859,Confirmed Eruption,1931,1,22,Historical Observations,Lava flow(s)
233020,"Fournaise, Piton de la",Shield,2020,France,Middle East and Indian Ocean,Indian Ocean (western),-21.244,55.708,2632,Intraplate / Oceanic crust (< 15 km),Eruption Observed,55859,Confirmed Eruption,1931,1,22,Historical Observations,Property damage
233020,"Fournaise, Piton de la",Shield,2020,France,Middle East and Indian Ocean,Indian Ocean (western),-21.244,55.708,2632,Intraplate / Oceanic crust (< 15 km),Eruption Observed,55859,Confirmed Eruption,1931,1,22,Historical Observations,VEI (Explosivity Index)
233020,"Fournaise, Piton de la",Shield,2020,France,Middle East and Indian Ocean,Indian Ocean (western),-21.244,55.708,2632,Intraplate / Oceanic crust (< 15 km),Eruption Observed,55859,Confirmed Eruption,1926,9,18,Historical Observations,Lava flow(s)
233020,"Fournaise, Piton de la",Shield,2020,France,Middle East and Indian Ocean,Indian Ocean (western),-21.244,55.708,2632,Intraplate / Oceanic crust (< 15 km),Eruption Observed,55859,Confirmed Eruption,1926,9,18,Historical Observations,VEI (Explosivity Index)
233020,"Fournaise, Piton de la",Shield,2020,France,Middle East and Indian Ocean,Indian Ocean (western),-21.244,55.708,2632,Intraplate / Oceanic crust (< 15 km),Eruption Observed,55859,Confirmed Eruption,1917,4,29,Historical Observations,Lava flow(s)
233020,"Fournaise, Piton de la",Shield,2020,France,Middle East and Indian Ocean,Indian Ocean (western),-21.244,55.708,2632,Intraplate / Oceanic crust (< 15 km),Eruption Observed,55859,Confirmed Eruption,1917,4,29,Historical Observations,VEI (Explosivity Index)
233020,"Fournaise, Piton de la",Shield,2020,France,Middle East and Indian Ocean,Indian Ocean (western),-21.244,55.708,2632,Intraplate / Oceanic crust (< 15 km),Eruption Observed,55859,Confirmed Eruption,1915,7,22,Historical Observations,Explosion
233020,"Fournaise, Piton de la",Shield,2020,France,Middle East and Indian Ocean,Indian Ocean (western),-21.244,55.708,2632,Intraplate / Oceanic crust (< 15 km),Eruption Observed,55859,Confirmed Eruption,1915,7,22,Historical Observations,Lava flow(s)
233020,"Fournaise, Piton de la",Shield,2020,France,Middle East and Indian Ocean,Indian Ocean (western),-21.244,55.708,2632,Intraplate / Oceanic crust (< 15 km),Eruption Observed,55859,Confirmed Eruption,1915,7,22,Historical Observations,VEI (Explosivity Index)
233020,"Fournaise, Piton de la",Shield,2020,France,Middle East and Indian Ocean,Indian Ocean (western),-21.244,55.708,2632,Intraplate / Oceanic crust (< 15 km),Eruption Observed,55859,Confirmed Eruption,1904,8,19,Historical Observations,Explosion
233020,"Fournaise, Piton de la",Shield,2020,France,Middle East and Indian Ocean,Indian Ocean (western),-21.244,55.708,2632,Intraplate / Oceanic crust (< 15 km),Eruption Observed,55859,Confirmed Eruption,1904,8,19,Historical Observations,Lava flow(s)
233020,"Fournaise, Piton de la",Shield,2020,France,Middle East and Indian Ocean,Indian Ocean (western),-21.244,55.708,2632,Intraplate / Oceanic crust (< 15 km),Eruption Observed,55859,Confirmed Eruption,1904,8,19,Historical Observations,VEI (Explosivity Index)
233020,"Fournaise, Piton de la",Shield,2020,France,Middle East and Indian Ocean,Indian Ocean (western),-21.244,55.708,2632,Intraplate / Oceanic crust (< 15 km),Eruption Observed,55859,Confirmed Eruption,1901,7,4,Historical Observations,Explosion
233020,"Fournaise, Piton de la",Shield,2020,France,Middle East and Indian Ocean,Indian Ocean (western),-21.244,55.708,2632,Intraplate / Oceanic crust (< 15 km),Eruption Observed,55859,Confirmed Eruption,1901,7,4,Historical Observations,Lava flow(s)
233020,"Fournaise, Piton de la",Shield,2020,France,Middle East and Indian Ocean,Indian Ocean (western),-21.244,55.708,2632,Intraplate / Oceanic crust (< 15 km),Eruption Observed,55859,Confirmed Eruption,1901,7,4,Historical Observations,VEI (Explosivity Index)
233020,"Fournaise, Piton de la",Shield,2020,France,Middle East and Indian Ocean,Indian Ocean (western),-21.244,55.708,2632,Intraplate / Oceanic crust (< 15 km),Eruption Observed,55859,Confirmed Eruption,1901,2,21,Historical Observations,Lava flow(s)
233020,"Fournaise, Piton de la",Shield,2020,France,Middle East and Indian Ocean,Indian Ocean (western),-21.244,55.708,2632,Intraplate / Oceanic crust (< 15 km),Eruption Observed,55859,Confirmed Eruption,1901,2,21,Historical Observations,VEI (Explosivity Index)
233020,"Fournaise, Piton de la",Shield,2020,France,Middle East and Indian Ocean,Indian Ocean (western),-21.244,55.708,2632,Intraplate / Oceanic crust (< 15 km),Eruption Observed,55859,Confirmed Eruption,1900,5,11,Historical Observations,Lava flow(s)
233020,"Fournaise, Piton de la",Shield,2020,France,Middle East and Indian Ocean,Indian Ocean (western),-21.244,55.708,2632,Intraplate / Oceanic crust (< 15 km),Eruption Observed,55859,Confirmed Eruption,1900,5,11,Historical Observations,VEI (Explosivity Index)
233020,"Fournaise, Piton de la",Shield,2020,France,Middle East and Indian Ocean,Indian Ocean (western),-21.244,55.708,2632,Intraplate / Oceanic crust (< 15 km),Eruption Observed,55859,Confirmed Eruption,1890,2,0,Historical Observations,Explosion
233020,"Fournaise, Piton de la",Shield,2020,France,Middle East and Indian Ocean,Indian Ocean (western),-21.244,55.708,2632,Intraplate / Oceanic crust (< 15 km),Eruption Observed,55859,Confirmed Eruption,1890,2,0,Historical Observations,Phreatic activity
233020,"Fournaise, Piton de la",Shield,2020,France,Middle East and Indian Ocean,Indian Ocean (western),-21.244,55.708,2632,Intraplate / Oceanic crust (< 15 km),Eruption Observed,55859,Confirmed Eruption,1890,2,0,Historical Observations,Lava flow(s)
233020,"Fournaise, Piton de la",Shield,2020,France,Middle East and Indian Ocean,Indian Ocean (western),-21.244,55.708,2632,Intraplate / Oceanic crust (< 15 km),Eruption Observed,55859,Confirmed Eruption,1890,2,0,Historical Observations,Property damage
233020,"Fournaise, Piton de la",Shield,2020,France,Middle East and Indian Ocean,Indian Ocean (western),-21.244,55.708,2632,Intraplate / Oceanic crust (< 15 km),Eruption Observed,55859,Confirmed Eruption,1890,2,0,Historical Observations,VEI (Explosivity Index)
233020,"Fournaise, Piton de la",Shield,2020,France,Middle East and Indian Ocean,Indian Ocean (western),-21.244,55.708,2632,Intraplate / Oceanic crust (< 15 km),Eruption Observed,55859,Confirmed Eruption,1889,6,0,Historical Observations,Explosion
233020,"Fournaise, Piton de la",Shield,2020,France,Middle East and Indian Ocean,Indian Ocean (western),-21.244,55.708,2632,Intraplate / Oceanic crust (< 15 km),Eruption Observed,55859,Confirmed Eruption,1889,6,0,Historical Observations,Lava flow(s)
233020,"Fournaise, Piton de la",Shield,2020,France,Middle East and Indian Ocean,Indian Ocean (western),-21.244,55.708,2632,Intraplate / Oceanic crust (< 15 km),Eruption Observed,55859,Confirmed Eruption,1889,6,0,Historical Observations,Property damage
233020,"Fournaise, Piton de la",Shield,2020,France,Middle East and Indian Ocean,Indian Ocean (western),-21.244,55.708,2632,Intraplate / Oceanic crust (< 15 km),Eruption Observed,55859,Confirmed Eruption,1889,6,0,Historical Observations,VEI (Explosivity Index)
233020,"Fournaise, Piton de la",Shield,2020,France,Middle East and Indian Ocean,Indian Ocean (western),-21.244,55.708,2632,Intraplate / Oceanic crust (< 15 km),Eruption Observed,55859,Confirmed Eruption,1861,3,19,Historical Observations,Explosion
233020,"Fournaise, Piton de la",Shield,2020,France,Middle East and Indian Ocean,Indian Ocean (western),-21.244,55.708,2632,Intraplate / Oceanic crust (< 15 km),Eruption Observed,55859,Confirmed Eruption,1861,3,19,Historical Observations,Ash
233020,"Fournaise, Piton de la",Shield,2020,France,Middle East and Indian Ocean,Indian Ocean (western),-21.244,55.708,2632,Intraplate / Oceanic crust (< 15 km),Eruption Observed,55859,Confirmed Eruption,1861,3,19,Historical Observations,VEI (Explosivity Index)
233020,"Fournaise, Piton de la",Shield,2020,France,Middle East and Indian Ocean,Indian Ocean (western),-21.244,55.708,2632,Intraplate / Oceanic crust (< 15 km),Eruption Observed,55859,Confirmed Eruption,1860,1,22,Historical Observations,Explosion
233020,"Fournaise, Piton de la",Shield,2020,France,Middle East and Indian Ocean,Indian Ocean (western),-21.244,55.708,2632,Intraplate / Oceanic crust (< 15 km),Eruption Observed,55859,Confirmed Eruption,1860,1,22,Historical Observations,Ash
233020,"Fournaise, Piton de la",Shield,2020,France,Middle East and Indian Ocean,Indian Ocean (western),-21.244,55.708,2632,Intraplate / Oceanic crust (< 15 km),Eruption Observed,55859,Confirmed Eruption,1860,1,22,Historical Observations,Phreatic activity
233020,"Fournaise, Piton de la",Shield,2020,France,Middle East and Indian Ocean,Indian Ocean (western),-21.244,55.708,2632,Intraplate / Oceanic crust (< 15 km),Eruption Observed,55859,Confirmed Eruption,1860,1,22,Historical Observations,Lava flow(s)
233020,"Fournaise, Piton de la",Shield,2020,France,Middle East and Indian Ocean,Indian Ocean (western),-21.244,55.708,2632,Intraplate / Oceanic crust (< 15 km),Eruption Observed,55859,Confirmed Eruption,1860,1,22,Historical Observations,VEI (Explosivity Index)
233020,"Fournaise, Piton de la",Shield,2020,France,Middle East and Indian Ocean,Indian Ocean (western),-21.244,55.708,2632,Intraplate / Oceanic crust (< 15 km),Eruption Observed,55859,Confirmed Eruption,1844,3,19,Historical Observations,Explosion
233020,"Fournaise, Piton de la",Shield,2020,France,Middle East and Indian Ocean,Indian Ocean (western),-21.244,55.708,2632,Intraplate / Oceanic crust (< 15 km),Eruption Observed,55859,Confirmed Eruption,1844,3,19,Historical Observations,Lava flow(s)
233020,"Fournaise, Piton de la",Shield,2020,France,Middle East and Indian Ocean,Indian Ocean (western),-21.244,55.708,2632,Intraplate / Oceanic crust (< 15 km),Eruption Observed,55859,Confirmed Eruption,1844,3,19,Historical Observations,VEI (Explosivity Index)
233020,"Fournaise, Piton de la",Shield,2020,France,Middle East and Indian Ocean,Indian Ocean (western),-21.244,55.708,2632,Intraplate / Oceanic crust (< 15 km),Eruption Observed,55859,Confirmed Eruption,1820,1,0,Historical Observations,Explosion
233020,"Fournaise, Piton de la",Shield,2020,France,Middle East and Indian Ocean,Indian Ocean (western),-21.244,55.708,2632,Intraplate / Oceanic crust (< 15 km),Eruption Observed,55859,Confirmed Eruption,1820,1,0,Historical Observations,Lava flow(s)
233020,"Fournaise, Piton de la",Shield,2020,France,Middle East and Indian Ocean,Indian Ocean (western),-21.244,55.708,2632,Intraplate / Oceanic crust (< 15 km),Eruption Observed,55859,Confirmed Eruption,1820,1,0,Historical Observations,VEI (Explosivity Index)
233020,"Fournaise, Piton de la",Shield,2020,France,Middle East and Indian Ocean,Indian Ocean (western),-21.244,55.708,2632,Intraplate / Oceanic crust (< 15 km),Eruption Observed,55859,Confirmed Eruption,1815,8,15,Historical Observations,Explosion
233020,"Fournaise, Piton de la",Shield,2020,France,Middle East and Indian Ocean,Indian Ocean (western),-21.244,55.708,2632,Intraplate / Oceanic crust (< 15 km),Eruption Observed,55859,Confirmed Eruption,1815,8,15,Historical Observations,Lava flow(s)
233020,"Fournaise, Piton de la",Shield,2020,France,Middle East and Indian Ocean,Indian Ocean (western),-21.244,55.708,2632,Intraplate / Oceanic crust (< 15 km),Eruption Observed,55859,Confirmed Eruption,1815,8,15,Historical Observations,Earthquakes (undefined)
233020,"Fournaise, Piton de la",Shield,2020,France,Middle East and Indian Ocean,Indian Ocean (western),-21.244,55.708,2632,Intraplate / Oceanic crust (< 15 km),Eruption Observed,55859,Confirmed Eruption,1815,8,15,Historical Observations,VEI (Explosivity Index)
233020,"Fournaise, Piton de la",Shield,2020,France,Middle East and Indian Ocean,Indian Ocean (western),-21.244,55.708,2632,Intraplate / Oceanic crust (< 15 km),Eruption Observed,55859,Confirmed Eruption,1812,8,5,Historical Observations,Explosion
233020,"Fournaise, Piton de la",Shield,2020,France,Middle East and Indian Ocean,Indian Ocean (western),-21.244,55.708,2632,Intraplate / Oceanic crust (< 15 km),Eruption Observed,55859,Confirmed Eruption,1812,8,5,Historical Observations,Phreatic activity
233020,"Fournaise, Piton de la",Shield,2020,France,Middle East and Indian Ocean,Indian Ocean (western),-21.244,55.708,2632,Intraplate / Oceanic crust (< 15 km),Eruption Observed,55859,Confirmed Eruption,1812,8,5,Historical Observations,Lava flow(s)
233020,"Fournaise, Piton de la",Shield,2020,France,Middle East and Indian Ocean,Indian Ocean (western),-21.244,55.708,2632,Intraplate / Oceanic crust (< 15 km),Eruption Observed,55859,Confirmed Eruption,1812,8,5,Historical Observations,VEI (Explosivity Index)
233020,"Fournaise, Piton de la",Shield,2020,France,Middle East and Indian Ocean,Indian Ocean (western),-21.244,55.708,2632,Intraplate / Oceanic crust (< 15 km),Eruption Observed,55859,Confirmed Eruption,1801,10,27,Historical Observations,Explosion
233020,"Fournaise, Piton de la",Shield,2020,France,Middle East and Indian Ocean,Indian Ocean (western),-21.244,55.708,2632,Intraplate / Oceanic crust (< 15 km),Eruption Observed,55859,Confirmed Eruption,1801,10,27,Historical Observations,Phreatic activity
233020,"Fournaise, Piton de la",Shield,2020,France,Middle East and Indian Ocean,Indian Ocean (western),-21.244,55.708,2632,Intraplate / Oceanic crust (< 15 km),Eruption Observed,55859,Confirmed Eruption,1801,10,27,Historical Observations,Lava flow(s)
233020,"Fournaise, Piton de la",Shield,2020,France,Middle East and Indian Ocean,Indian Ocean (western),-21.244,55.708,2632,Intraplate / Oceanic crust (< 15 km),Eruption Observed,55859,Confirmed Eruption,1801,10,27,Historical Observations,VEI (Explosivity Index)
233020,"Fournaise, Piton de la",Shield,2020,France,Middle East and Indian Ocean,Indian Ocean (western),-21.244,55.708,2632,Intraplate / Oceanic crust (< 15 km),Eruption Observed,55859,Confirmed Eruption,1800,11,2,Historical Observations,Lava flow(s)
233020,"Fournaise, Piton de la",Shield,2020,France,Middle East and Indian Ocean,Indian Ocean (western),-21.244,55.708,2632,Intraplate / Oceanic crust (< 15 km),Eruption Observed,55859,Confirmed Eruption,1800,11,2,Historical Observations,VEI (Explosivity Index)
233020,"Fournaise, Piton de la",Shield,2020,France,Middle East and Indian Ocean,Indian Ocean (western),-21.244,55.708,2632,Intraplate / Oceanic crust (< 15 km),Eruption Observed,55859,Confirmed Eruption,1791,6,5,Historical Observations,Lava flow(s)
233020,"Fournaise, Piton de la",Shield,2020,France,Middle East and Indian Ocean,Indian Ocean (western),-21.244,55.708,2632,Intraplate / Oceanic crust (< 15 km),Eruption Observed,55859,Confirmed Eruption,1791,6,5,Historical Observations,Explosion
233020,"Fournaise, Piton de la",Shield,2020,France,Middle East and Indian Ocean,Indian Ocean (western),-21.244,55.708,2632,Intraplate / Oceanic crust (< 15 km),Eruption Observed,55859,Confirmed Eruption,1791,6,5,Historical Observations,Phreatic activity
233020,"Fournaise, Piton de la",Shield,2020,France,Middle East and Indian Ocean,Indian Ocean (western),-21.244,55.708,2632,Intraplate / Oceanic crust (< 15 km),Eruption Observed,55859,Confirmed Eruption,1791,6,5,Historical Observations,VEI (Explosivity Index)
233020,"Fournaise, Piton de la",Shield,2020,France,Middle East and Indian Ocean,Indian Ocean (western),-21.244,55.708,2632,Intraplate / Oceanic crust (< 15 km),Eruption Observed,55859,Confirmed Eruption,1789,6,0,Historical Observations,Lava flow(s)
233020,"Fournaise, Piton de la",Shield,2020,France,Middle East and Indian Ocean,Indian Ocean (western),-21.244,55.708,2632,Intraplate / Oceanic crust (< 15 km),Eruption Observed,55859,Confirmed Eruption,1789,6,0,Historical Observations,VEI (Explosivity Index)
233020,"Fournaise, Piton de la",Shield,2020,France,Middle East and Indian Ocean,Indian Ocean (western),-21.244,55.708,2632,Intraplate / Oceanic crust (< 15 km),Eruption Observed,55859,Confirmed Eruption,1787,6,14,Historical Observations,Explosion
233020,"Fournaise, Piton de la",Shield,2020,France,Middle East and Indian Ocean,Indian Ocean (western),-21.244,55.708,2632,Intraplate / Oceanic crust (< 15 km),Eruption Observed,55859,Confirmed Eruption,1787,6,14,Historical Observations,Lava flow(s)
233020,"Fournaise, Piton de la",Shield,2020,France,Middle East and Indian Ocean,Indian Ocean (western),-21.244,55.708,2632,Intraplate / Oceanic crust (< 15 km),Eruption Observed,55859,Confirmed Eruption,1787,6,14,Historical Observations,VEI (Explosivity Index)
233020,"Fournaise, Piton de la",Shield,2020,France,Middle East and Indian Ocean,Indian Ocean (western),-21.244,55.708,2632,Intraplate / Oceanic crust (< 15 km),Eruption Observed,55859,Confirmed Eruption,1760,12,15,Historical Observations,Explosion
233020,"Fournaise, Piton de la",Shield,2020,France,Middle East and Indian Ocean,Indian Ocean (western),-21.244,55.708,2632,Intraplate / Oceanic crust (< 15 km),Eruption Observed,55859,Confirmed Eruption,1760,12,15,Historical Observations,Phreatic activity
233020,"Fournaise, Piton de la",Shield,2020,France,Middle East and Indian Ocean,Indian Ocean (western),-21.244,55.708,2632,Intraplate / Oceanic crust (< 15 km),Eruption Observed,55859,Confirmed Eruption,1760,12,15,Historical Observations,VEI (Explosivity Index)
233020,"Fournaise, Piton de la",Shield,2020,France,Middle East and Indian Ocean,Indian Ocean (western),-21.244,55.708,2632,Intraplate / Oceanic crust (< 15 km),Eruption Observed,55859,Confirmed Eruption,1708,4,0,Historical Observations,Lava flow(s)
233020,"Fournaise, Piton de la",Shield,2020,France,Middle East and Indian Ocean,Indian Ocean (western),-21.244,55.708,2632,Intraplate / Oceanic crust (< 15 km),Eruption Observed,55859,Confirmed Eruption,1708,4,0,Historical Observations,VEI (Explosivity Index)
283030,Fujisan,Stratovolcano,1708,Japan,"Japan, Taiwan, Marianas",Honshu,35.361,138.728,3776,Subduction zone / Continental crust (>25 km),Eruption Observed,570,Confirmed Eruption,1707,12,16,Historical Observations,Explosion
283030,Fujisan,Stratovolcano,1708,Japan,"Japan, Taiwan, Marianas",Honshu,35.361,138.728,3776,Subduction zone / Continental crust (>25 km),Eruption Observed,570,Confirmed Eruption,1707,12,16,Historical Observations,Ash
283030,Fujisan,Stratovolcano,1708,Japan,"Japan, Taiwan, Marianas",Honshu,35.361,138.728,3776,Subduction zone / Continental crust (>25 km),Eruption Observed,570,Confirmed Eruption,1707,12,16,Historical Observations,Property damage
283030,Fujisan,Stratovolcano,1708,Japan,"Japan, Taiwan, Marianas",Honshu,35.361,138.728,3776,Subduction zone / Continental crust (>25 km),Eruption Observed,570,Confirmed Eruption,1707,12,16,Historical Observations,Fatalities
283030,Fujisan,Stratovolcano,1708,Japan,"Japan, Taiwan, Marianas",Honshu,35.361,138.728,3776,Subduction zone / Continental crust (>25 km),Eruption Observed,570,Confirmed Eruption,1707,12,16,Historical Observations,Evacuations
283030,Fujisan,Stratovolcano,1708,Japan,"Japan, Taiwan, Marianas",Honshu,35.361,138.728,3776,Subduction zone / Continental crust (>25 km),Eruption Observed,570,Confirmed Eruption,1707,12,16,Historical Observations,Earthquakes (undefined)
283030,Fujisan,Stratovolcano,1708,Japan,"Japan, Taiwan, Marianas",Honshu,35.361,138.728,3776,Subduction zone / Continental crust (>25 km),Eruption Observed,570,Confirmed Eruption,1707,12,16,Historical Observations,VEI (Explosivity Index)
283030,Fujisan,Stratovolcano,1708,Japan,"Japan, Taiwan, Marianas",Honshu,35.361,138.728,3776,Subduction zone / Continental crust (>25 km),Eruption Observed,570,Confirmed Eruption,864,6,12,Historical Observations,Explosion
283030,Fujisan,Stratovolcano,1708,Japan,"Japan, Taiwan, Marianas",Honshu,35.361,138.728,3776,Subduction zone / Continental crust (>25 km),Eruption Observed,570,Confirmed Eruption,864,6,12,Historical Observations,Lava flow(s)
283030,Fujisan,Stratovolcano,1708,Japan,"Japan, Taiwan, Marianas",Honshu,35.361,138.728,3776,Subduction zone / Continental crust (>25 km),Eruption Observed,570,Confirmed Eruption,864,6,12,Historical Observations,Property damage
283030,Fujisan,Stratovolcano,1708,Japan,"Japan, Taiwan, Marianas",Honshu,35.361,138.728,3776,Subduction zone / Continental crust (>25 km),Eruption Observed,570,Confirmed Eruption,864,6,12,Historical Observations,Earthquakes (undefined)
283030,Fujisan,Stratovolcano,1708,Japan,"Japan, Taiwan, Marianas",Honshu,35.361,138.728,3776,Subduction zone / Continental crust (>25 km),Eruption Observed,570,Confirmed Eruption,864,6,12,Historical Observations,VEI (Explosivity Index)
283030,Fujisan,Stratovolcano,1708,Japan,"Japan, Taiwan, Marianas",Honshu,35.361,138.728,3776,Subduction zone / Continental crust (>25 km),Eruption Observed,570,Confirmed Eruption,800,4,11,Historical Observations,Explosion
283030,Fujisan,Stratovolcano,1708,Japan,"Japan, Taiwan, Marianas",Honshu,35.361,138.728,3776,Subduction zone / Continental crust (>25 km),Eruption Observed,570,Confirmed Eruption,800,4,11,Historical Observations,Ash
283030,Fujisan,Stratovolcano,1708,Japan,"Japan, Taiwan, Marianas",Honshu,35.361,138.728,3776,Subduction zone / Continental crust (>25 km),Eruption Observed,570,Confirmed Eruption,800,4,11,Historical Observations,Lava flow(s)
283030,Fujisan,Stratovolcano,1708,Japan,"Japan, Taiwan, Marianas",Honshu,35.361,138.728,3776,Subduction zone / Continental crust (>25 km),Eruption Observed,570,Confirmed Eruption,800,4,11,Historical Observations,Property damage
283030,Fujisan,Stratovolcano,1708,Japan,"Japan, Taiwan, Marianas",Honshu,35.361,138.728,3776,Subduction zone / Continental crust (>25 km),Eruption Observed,570,Confirmed Eruption,800,4,11,Historical Observations,VEI (Explosivity Index)
382100,Furnas,Stratovolcano,1630,Portugal,Atlantic Ocean,Azores,37.77,-25.32,805,Rift zone / Oceanic crust (< 15 km),Eruption Observed,1333,Confirmed Eruption,1630,9,3,Historical Observations,Explosion
382100,Furnas,Stratovolcano,1630,Portugal,Atlantic Ocean,Azores,37.77,-25.32,805,Rift zone / Oceanic crust (< 15 km),Eruption Observed,1333,Confirmed Eruption,1630,9,3,Historical Observations,Ash
382100,Furnas,Stratovolcano,1630,Portugal,Atlantic Ocean,Azores,37.77,-25.32,805,Rift zone / Oceanic crust (< 15 km),Eruption Observed,1333,Confirmed Eruption,1630,9,3,Historical Observations,Property damage
382100,Furnas,Stratovolcano,1630,Portugal,Atlantic Ocean,Azores,37.77,-25.32,805,Rift zone / Oceanic crust (< 15 km),Eruption Observed,1333,Confirmed Eruption,1630,9,3,Historical Observations,Fatalities
382100,Furnas,Stratovolcano,1630,Portugal,Atlantic Ocean,Azores,37.77,-25.32,805,Rift zone / Oceanic crust (< 15 km),Eruption Observed,1333,Confirmed Eruption,1630,9,3,Historical Observations,Evacuations
382100,Furnas,Stratovolcano,1630,Portugal,Atlantic Ocean,Azores,37.77,-25.32,805,Rift zone / Oceanic crust (< 15 km),Eruption Observed,1333,Confirmed Eruption,1630,9,3,Historical Observations,Earthquakes (undefined)
382100,Furnas,Stratovolcano,1630,Portugal,Atlantic Ocean,Azores,37.77,-25.32,805,Rift zone / Oceanic crust (< 15 km),Eruption Observed,1333,Confirmed Eruption,1630,9,3,Historical Observations,VEI (Explosivity Index)
351080,Galeras,Complex,2014,Colombia,South America,Colombia,1.22,-77.37,4276,Subduction zone / Continental crust (>25 km),Eruption Observed,705,Confirmed Eruption,2012,5,13,Historical Observations,Ash
351080,Galeras,Complex,2014,Colombia,South America,Colombia,1.22,-77.37,4276,Subduction zone / Continental crust (>25 km),Eruption Observed,705,Confirmed Eruption,2012,5,13,Historical Observations,VEI (Explosivity Index)
351080,Galeras,Complex,2014,Colombia,South America,Colombia,1.22,-77.37,4276,Subduction zone / Continental crust (>25 km),Eruption Observed,705,Confirmed Eruption,2012,5,13,Historical Observations,Explosion
351080,Galeras,Complex,2014,Colombia,South America,Colombia,1.22,-77.37,4276,Subduction zone / Continental crust (>25 km),Eruption Observed,705,Confirmed Eruption,2004,7,16,Historical Observations,Explosion
351080,Galeras,Complex,2014,Colombia,South America,Colombia,1.22,-77.37,4276,Subduction zone / Continental crust (>25 km),Eruption Observed,705,Confirmed Eruption,2004,7,16,Historical Observations,Ash
351080,Galeras,Complex,2014,Colombia,South America,Colombia,1.22,-77.37,4276,Subduction zone / Continental crust (>25 km),Eruption Observed,705,Confirmed Eruption,2004,7,16,Historical Observations,Property damage
351080,Galeras,Complex,2014,Colombia,South America,Colombia,1.22,-77.37,4276,Subduction zone / Continental crust (>25 km),Eruption Observed,705,Confirmed Eruption,2004,7,16,Historical Observations,Evacuations
351080,Galeras,Complex,2014,Colombia,South America,Colombia,1.22,-77.37,4276,Subduction zone / Continental crust (>25 km),Eruption Observed,705,Confirmed Eruption,2004,7,16,Historical Observations,Volcanic tremor
351080,Galeras,Complex,2014,Colombia,South America,Colombia,1.22,-77.37,4276,Subduction zone / Continental crust (>25 km),Eruption Observed,705,Confirmed Eruption,2004,7,16,Historical Observations,Blocks
351080,Galeras,Complex,2014,Colombia,South America,Colombia,1.22,-77.37,4276,Subduction zone / Continental crust (>25 km),Eruption Observed,705,Confirmed Eruption,2004,7,16,Historical Observations,VEI (Explosivity Index)
